Date,State,Total
2022-08-07,Vermont,18223423.6
2022-08-14,Vermont,20866310.8
2022-08-21,Vermont,19885723.7
2022-08-28,Vermont,19708102.2
2022-09-04,Vermont,16658675.3
2022-09-11,Vermont,18224034.1
2022-09-18,Vermont,18198309.6
2022-09-25,Vermont,17772235.2
2022-10-02,Vermont,18388781.0
2022-10-09,Vermont,19005326.8
2022-10-16,Vermont,17842758.3
2022-10-23,Vermont,17253871.9
2022-10-30,Vermont,17001669.7
2022-11-06,Vermont,17182371.733333334
2022-11-13,Vermont,17363073.766666666
2022-11-20,Vermont,17076820.2
2022-11-27,Vermont,17415650.7
2022-12-04,Vermont,18655015.299999997
2022-12-11,Vermont,19894379.9
2022-12-18,Vermont,17867736.9
2022-12-25,Vermont,19232543.599999998
2023-01-01,Vermont,18254415.4
2023-01-08,Vermont,17651477.25
2023-01-15,Vermont,17048539.1
2023-01-22,Vermont,17196042.100000005
2023-01-29,Vermont,17032340.3
2023-02-05,Vermont,17377273.3
2023-02-12,Vermont,17499504.1
2023-02-19,Vermont,17621734.900000002
2023-02-26,Vermont,17333835.0
2023-03-05,Vermont,17926377.53333333
2023-03-12,Vermont,18518920.066666666
2023-03-19,Vermont,19111462.599999998
2023-03-26,Vermont,17260096.400000002
2023-04-02,Vermont,17560747.366666667
2023-04-09,Vermont,17861398.333333336
2023-04-16,Vermont,18162049.3
2023-04-23,Vermont,17623202.9
2023-04-30,Vermont,18276857.2
2023-05-07,Vermont,17931888.049999997
2023-05-14,Vermont,18105558.977777775
2023-05-21,Vermont,18279229.905555554
2023-05-28,Vermont,18452900.833333332
2023-06-04,Vermont,18626571.76111111
2023-06-11,Vermont,18800242.68888889
2023-06-18,Vermont,18973913.616666667
2023-06-25,Vermont,19147584.544444446
2023-07-02,Vermont,19321255.472222224
2023-07-09,Vermont,19494926.400000002
2023-07-16,Vermont,18977733.750000004
2023-07-23,Vermont,18460541.1
2023-07-30,Vermont,17943348.450000003
2023-08-06,Vermont,17426155.800000004
2023-08-13,Vermont,17575639.660000004
2023-08-20,Vermont,17725123.520000003
2023-08-27,Vermont,17874607.38
2023-09-03,Vermont,18024091.24
2023-09-10,Vermont,18173575.099999998
2023-09-17,Vermont,18168846.666666664
2023-09-24,Vermont,18164118.23333333
2023-10-01,Vermont,18159389.799999997
2023-10-08,Vermont,18154661.366666667
2023-10-15,Vermont,18149932.933333334
2023-10-22,Vermont,18145204.5
2023-10-29,Vermont,18140476.066666666
2023-11-05,Vermont,18135747.633333333
2023-11-12,Vermont,18131019.200000003
2023-11-19,Vermont,18126290.76666667
2023-11-26,Vermont,18121562.333333336
2023-12-03,Vermont,18116833.900000002
2019-01-13,Virginia,153170304.29999998
2019-01-20,Virginia,153592287.75555554
2019-01-27,Virginia,154014271.2111111
2019-02-03,Virginia,154436254.66666666
2019-02-10,Virginia,154858238.12222221
2019-02-17,Virginia,155280221.57777777
2019-02-24,Virginia,155702205.03333333
2019-03-03,Virginia,156124188.4888889
2019-03-10,Virginia,156546171.94444445
2019-03-17,Virginia,156968155.4
2019-03-24,Virginia,158129560.57692307
2019-03-31,Virginia,159290965.75384617
2019-04-07,Virginia,160452370.93076923
2019-04-14,Virginia,161613776.1076923
2019-04-21,Virginia,162775181.2846154
2019-04-28,Virginia,163936586.46153846
2019-05-05,Virginia,165097991.63846153
2019-05-12,Virginia,166259396.8153846
2019-05-19,Virginia,167420801.9923077
2019-05-26,Virginia,168582207.16923076
2019-06-02,Virginia,169743612.34615383
2019-06-09,Virginia,170905017.52307692
2019-06-16,Virginia,172066422.7
2019-06-23,Virginia,170268509.58888888
2019-06-30,Virginia,168470596.47777778
2019-07-07,Virginia,166672683.36666667
2019-07-14,Virginia,164874770.25555557
2019-07-21,Virginia,163076857.14444444
2019-07-28,Virginia,161278944.03333333
2019-08-04,Virginia,159481030.92222223
2019-08-11,Virginia,157683117.81111112
2019-08-18,Virginia,155885204.70000002
2019-08-25,Virginia,156211612.60000002
2019-09-01,Virginia,156538020.5
2019-09-08,Virginia,156864428.4
2019-09-15,Virginia,157190836.3
2019-09-22,Virginia,157517244.2
2019-09-29,Virginia,157843652.1
2019-10-06,Virginia,158170059.99999997
2019-10-13,Virginia,158496467.89999998
2019-10-20,Virginia,153893495.0
2019-10-27,Virginia,150809621.79999998
2019-11-03,Virginia,151166570.06666666
2019-11-10,Virginia,151523518.3333333
2019-11-17,Virginia,151880466.6
2019-11-24,Virginia,154500701.4
2019-12-01,Virginia,153387113.6
2019-12-08,Virginia,152273525.8
2019-12-15,Virginia,151159938.0
2019-12-22,Virginia,163692374.70000002
2019-12-29,Virginia,151352892.8
2020-01-05,Virginia,158527801.4
2020-01-12,Virginia,165112481.29999998
2020-01-19,Virginia,145982251.8
2020-01-26,Virginia,144337569.20000002
2020-02-02,Virginia,150953056.5
2020-02-09,Virginia,187624235.0
2020-02-16,Virginia,148167205.1
2020-02-23,Virginia,148804132.9
2020-03-01,Virginia,162754652.7
2020-03-08,Virginia,176705172.5
2020-03-15,Virginia,188754727.9
2020-03-22,Virginia,176342493.4
2020-03-29,Virginia,161690146.10000002
2020-04-05,Virginia,168953617.60000002
2020-04-12,Virginia,176217089.1
2020-04-19,Virginia,166221230.20000002
2020-04-26,Virginia,166146355.1
2020-05-03,Virginia,152001836.8
2020-05-10,Virginia,183233587.39999998
2020-05-17,Virginia,175645454.60000002
2020-05-24,Virginia,181602898.79999998
2020-05-31,Virginia,180652170.4
2020-06-07,Virginia,178303257.8
2020-06-14,Virginia,175954345.20000002
2020-06-21,Virginia,177589600.8
2020-06-28,Virginia,190019011.60000002
2020-07-05,Virginia,187767541.55
2020-07-12,Virginia,185516071.5
2020-07-19,Virginia,191619754.3
2020-07-26,Virginia,183961729.5
2020-08-02,Virginia,173685489.1
2020-08-09,Virginia,163409248.7
2020-08-16,Virginia,173648481.55
2020-08-23,Virginia,178591805.79999998
2020-08-30,Virginia,182383627.1
2020-09-06,Virginia,152055733.1
2020-09-13,Virginia,178715158.2
2020-09-20,Virginia,168928097.1
2020-09-27,Virginia,168797589.6
2020-10-04,Virginia,171980459.75
2020-10-11,Virginia,175163329.9
2020-10-18,Virginia,163050881.9
2020-10-25,Virginia,165623747.6
2020-11-01,Virginia,165974061.08333334
2020-11-08,Virginia,166324374.56666666
2020-11-15,Virginia,166674688.05
2020-11-22,Virginia,168158834.7
2020-11-29,Virginia,163619179.0
2020-12-06,Virginia,159083658.4
2020-12-13,Virginia,174900798.35000002
2020-12-20,Virginia,168096272.5
2020-12-27,Virginia,160600535.8
2021-01-03,Virginia,180310502.60000002
2021-01-10,Virginia,200020469.4
2021-01-17,Virginia,159488852.9
2021-01-24,Virginia,156698362.4
2021-01-31,Virginia,160272674.4
2021-02-07,Virginia,187739402.8
2021-02-14,Virginia,155848250.2
2021-02-21,Virginia,157894230.20000002
2021-02-28,Virginia,163796228.70000002
2021-03-07,Virginia,161285295.3
2021-03-14,Virginia,235563968.25
2021-03-21,Virginia,188758958.4
2021-03-28,Virginia,173111525.0
2021-04-04,Virginia,178524304.7
2021-04-11,Virginia,211924902.29999998
2021-04-18,Virginia,176271630.89999998
2021-04-25,Virginia,175065613.5
2021-05-02,Virginia,187470959.15
2021-05-09,Virginia,199876304.8
2021-05-16,Virginia,218671786.35000002
2021-05-23,Virginia,190347000.8
2021-05-30,Virginia,191434283.7
2021-06-06,Virginia,197856116.10000002
2021-06-13,Virginia,195582842.3
2021-06-20,Virginia,191339932.1
2021-06-27,Virginia,195554733.4
2021-07-04,Virginia,167587892.85
2021-07-11,Virginia,254210851.2
2021-07-18,Virginia,204653907.8
2021-07-25,Virginia,199486534.7
2021-08-01,Virginia,196858170.0
2021-08-08,Virginia,194229805.29999998
2021-08-15,Virginia,196460320.6
2021-08-22,Virginia,192954390.2
2021-08-29,Virginia,200620477.5
2021-09-05,Virginia,187731620.7
2021-09-12,Virginia,187368847.95
2021-09-19,Virginia,187006075.20000002
2021-09-26,Virginia,178228310.2
2021-10-03,Virginia,158932758.6
2021-10-10,Virginia,264267112.70000002
2021-10-17,Virginia,257032021.4
2021-10-24,Virginia,256856675.9
2021-10-31,Virginia,255221501.8
2021-11-07,Virginia,189754113.25
2021-11-14,Virginia,257365909.8
2021-11-21,Virginia,260709600.4
2021-11-28,Virginia,246183598.0
2021-12-05,Virginia,232792029.65
2021-12-12,Virginia,219400461.3
2021-12-19,Virginia,262572652.70000002
2021-12-26,Virginia,252987751.2
2022-01-02,Virginia,271857549.55
2022-01-09,Virginia,290727347.90000004
2022-01-16,Virginia,250857872.1
2022-01-23,Virginia,240630000.29999998
2022-01-30,Virginia,246332113.3
2022-02-06,Virginia,247570917.39999998
2022-02-13,Virginia,268330583.05
2022-02-20,Virginia,245704581.4
2022-02-27,Virginia,254539797.20000002
2022-03-06,Virginia,272520470.1999999
2022-03-13,Virginia,289816833.25
2022-03-20,Virginia,267757776.7
2022-03-27,Virginia,269389621.6
2022-04-03,Virginia,289448149.25
2022-04-10,Virginia,309506676.90000004
2022-04-17,Virginia,273804078.85
2022-04-24,Virginia,274802222.4
2022-05-01,Virginia,285318898.95
2022-05-08,Virginia,295835575.5
2022-05-15,Virginia,279296129.8
2022-05-22,Virginia,302860488.3
2022-05-29,Virginia,292593331.2
2022-06-05,Virginia,255762520.45000002
2022-06-12,Virginia,273249495.40000004
2022-06-19,Virginia,299528810.59999996
2022-06-26,Virginia,296107450.2
2022-07-03,Virginia,299288171.45
2022-07-10,Virginia,302468892.7
2022-07-17,Virginia,302418266.40000004
2022-07-24,Virginia,298574849.8000001
2022-07-31,Virginia,298870972.99999994
2022-08-07,Virginia,284854596.6
2022-08-14,Virginia,302020483.4
2022-08-21,Virginia,295293415.1
2022-08-28,Virginia,306222918.99999994
2022-09-04,Virginia,248898889.2
2022-09-11,Virginia,278024414.0
2022-09-18,Virginia,291679545.1999999
2022-09-25,Virginia,287218014.59999996
2022-10-02,Virginia,286802826.775
2022-10-09,Virginia,286387638.9499999
2022-10-16,Virginia,276442480.4
2022-10-23,Virginia,270821530.1
2022-10-30,Virginia,270254956.59999996
2022-11-06,Virginia,273677035.9166666
2022-11-13,Virginia,277099115.2333333
2022-11-20,Virginia,276320016.9
2022-11-27,Virginia,267855342.70000002
2022-12-04,Virginia,279020436.75
2022-12-11,Virginia,290185530.8
2022-12-18,Virginia,281170584.40000004
2022-12-25,Virginia,279780285.2
2023-01-01,Virginia,262853193.7
2023-01-08,Virginia,265513928.15
2023-01-15,Virginia,268174662.60000002
2023-01-22,Virginia,255636482.70000002
2023-01-29,Virginia,257988852.7
2023-02-05,Virginia,286229976.5
2023-02-12,Virginia,278679933.20000005
2023-02-19,Virginia,271129889.90000004
2023-02-26,Virginia,274063688.9
2023-03-05,Virginia,281776699.0333333
2023-03-12,Virginia,289489709.1666667
2023-03-19,Virginia,297202719.3
2023-03-26,Virginia,279532595.2
2023-04-02,Virginia,285475052.43333334
2023-04-09,Virginia,291417509.6666666
2023-04-16,Virginia,297359966.9
2023-04-23,Virginia,294647608.6
2023-04-30,Virginia,295973428.20000005
2023-05-07,Virginia,277090143.04999995
2023-05-14,Virginia,279832644.72222215
2023-05-21,Virginia,282575146.3944444
2023-05-28,Virginia,285317648.0666666
2023-06-04,Virginia,288060149.73888886
2023-06-11,Virginia,290802651.41111106
2023-06-18,Virginia,293545153.0833333
2023-06-25,Virginia,296287654.7555555
2023-07-02,Virginia,299030156.42777777
2023-07-09,Virginia,301772658.09999996
2023-07-16,Virginia,292182456.875
2023-07-23,Virginia,282592255.65
2023-07-30,Virginia,273002054.42499995
2023-08-06,Virginia,263411853.2
2023-08-13,Virginia,269497431.3
2023-08-20,Virginia,275583009.4
2023-08-27,Virginia,281668587.5
2023-09-03,Virginia,287754165.59999996
2023-09-10,Virginia,293839743.7
2023-09-17,Virginia,293443487.5083333
2023-09-24,Virginia,293047231.31666666
2023-10-01,Virginia,292650975.125
2023-10-08,Virginia,292254718.93333334
2023-10-15,Virginia,291858462.7416667
2023-10-22,Virginia,291462206.54999995
2023-10-29,Virginia,291065950.3583333
2023-11-05,Virginia,290669694.1666666
2023-11-12,Virginia,290273437.97499996
2023-11-19,Virginia,289877181.7833333
2023-11-26,Virginia,289480925.59166664
2023-12-03,Virginia,289084669.4
2019-01-13,Washington,100959341.5
2019-01-20,Washington,101013312.15555556
2019-01-27,Washington,101067282.81111111
2019-02-03,Washington,101121253.46666667
2019-02-10,Washington,101175224.12222223
2019-02-17,Washington,101229194.77777778
2019-02-24,Washington,101283165.43333334
2019-03-03,Washington,101337136.0888889
2019-03-10,Washington,101391106.74444444
2019-03-17,Washington,101445077.4
2019-03-24,Washington,101777295.13076924
2019-03-31,Washington,102109512.86153847
2019-04-07,Washington,102441730.5923077
2019-04-14,Washington,102773948.32307692
2019-04-21,Washington,103106166.05384615
2019-04-28,Washington,103438383.78461538
2019-05-05,Washington,103770601.51538461
2019-05-12,Washington,104102819.24615385
2019-05-19,Washington,104435036.97692308
2019-05-26,Washington,104767254.7076923
2019-06-02,Washington,105099472.43846153
2019-06-09,Washington,105431690.16923076
2019-06-16,Washington,105763907.89999999
2019-06-23,Washington,105401943.43333332
2019-06-30,Washington,105039978.96666665
2019-07-07,Washington,104678014.49999999
2019-07-14,Washington,104316050.03333332
2019-07-21,Washington,103954085.56666666
2019-07-28,Washington,103592121.1
2019-08-04,Washington,103230156.63333333
2019-08-11,Washington,102868192.16666666
2019-08-18,Washington,102506227.69999999
2019-08-25,Washington,102620019.54374999
2019-09-01,Washington,102733811.38749999
2019-09-08,Washington,102847603.23124999
2019-09-15,Washington,102961395.07499999
2019-09-22,Washington,103075186.91875
2019-09-29,Washington,103188978.7625
2019-10-06,Washington,103302770.60625
2019-10-13,Washington,103416562.45
2019-10-20,Washington,102402217.1
2019-10-27,Washington,99549902.8
2019-11-03,Washington,100979480.16666667
2019-11-10,Washington,102409057.53333333
2019-11-17,Washington,103838634.9
2019-11-24,Washington,103657674.3
2019-12-01,Washington,104037837.16666667
2019-12-08,Washington,104418000.03333333
2019-12-15,Washington,104798162.9
2019-12-22,Washington,113080402.6
2019-12-29,Washington,100706539.0
2020-01-05,Washington,107477573.0
2020-01-12,Washington,108548730.0
2020-01-19,Washington,99153199.0
2020-01-26,Washington,99473246.3
2020-02-02,Washington,104126832.2
2020-02-09,Washington,133188124.7
2020-02-16,Washington,97362062.8
2020-02-23,Washington,99950409.39999999
2020-03-01,Washington,109025693.15
2020-03-08,Washington,118100976.9
2020-03-15,Washington,121698993.39999999
2020-03-22,Washington,119323648.7
2020-03-29,Washington,105643795.6
2020-04-05,Washington,109234516.9
2020-04-12,Washington,112825238.2
2020-04-19,Washington,113724188.0
2020-04-26,Washington,109935674.8
2020-05-03,Washington,101422957.2
2020-05-10,Washington,116921297.0
2020-05-17,Washington,117697089.2
2020-05-24,Washington,120918669.30000001
2020-05-31,Washington,119281232.4
2020-06-07,Washington,119023086.15
2020-06-14,Washington,118764939.90000002
2020-06-21,Washington,120673195.0
2020-06-28,Washington,124796648.10000001
2020-07-05,Washington,122589483.75
2020-07-12,Washington,120382319.4
2020-07-19,Washington,126359720.8
2020-07-26,Washington,127771348.19999999
2020-08-02,Washington,119579941.69999999
2020-08-09,Washington,111388535.2
2020-08-16,Washington,117429437.0
2020-08-23,Washington,122110121.5
2020-08-30,Washington,124259318.1
2020-09-06,Washington,104104167.2
2020-09-13,Washington,121807680.45
2020-09-20,Washington,111632321.5
2020-09-27,Washington,108526971.4
2020-10-04,Washington,118223729.65
2020-10-11,Washington,127920487.89999999
2020-10-18,Washington,106590823.60000001
2020-10-25,Washington,104835484.39999999
2020-11-01,Washington,106288809.61666666
2020-11-08,Washington,107742134.83333334
2020-11-15,Washington,109195460.05000001
2020-11-22,Washington,112227699.6
2020-11-29,Washington,105174025.0
2020-12-06,Washington,106652560.05
2020-12-13,Washington,115422716.85
2020-12-20,Washington,116309572.0
2020-12-27,Washington,107114656.3
2021-01-03,Washington,124819097.4
2021-01-10,Washington,142523538.5
2021-01-17,Washington,106760567.2
2021-01-24,Washington,105331133.8
2021-01-31,Washington,106648446.0
2021-02-07,Washington,124200173.30000001
2021-02-14,Washington,106007768.7
2021-02-21,Washington,105673903.7
2021-02-28,Washington,111021561.3
2021-03-07,Washington,108217572.2
2021-03-14,Washington,150182918.2
2021-03-21,Washington,123748906.30000001
2021-03-28,Washington,109799217.10000001
2021-04-04,Washington,116874861.3
2021-04-11,Washington,142870873.89999998
2021-04-18,Washington,124594635.60000001
2021-04-25,Washington,120861513.10000001
2021-05-02,Washington,128097491.15
2021-05-09,Washington,135333469.2
2021-05-16,Washington,147559366.95
2021-05-23,Washington,126138210.9
2021-05-30,Washington,128402099.7
2021-06-06,Washington,130216902.7
2021-06-13,Washington,125357944.4
2021-06-20,Washington,134192933.10000001
2021-06-27,Washington,145342545.20000002
2021-07-04,Washington,113061840.8
2021-07-11,Washington,164199928.1
2021-07-18,Washington,137489727.5
2021-07-25,Washington,137360142.20000002
2021-08-01,Washington,136876595.4
2021-08-08,Washington,136393048.6
2021-08-15,Washington,140790143.29999998
2021-08-22,Washington,131807622.1
2021-08-29,Washington,128473712.8
2021-09-05,Washington,130700688.8
2021-09-12,Washington,125965947.9
2021-09-19,Washington,121231207.0
2021-09-26,Washington,119610947.0
2021-10-03,Washington,109823464.5
2021-10-10,Washington,170162892.9
2021-10-17,Washington,167421377.39999998
2021-10-24,Washington,163190222.70000002
2021-10-31,Washington,165155956.0
2021-11-07,Washington,125541606.55
2021-11-14,Washington,168652229.9
2021-11-21,Washington,170098807.70000002
2021-11-28,Washington,158370542.1
2021-12-05,Washington,153756875.45
2021-12-12,Washington,149143208.8
2021-12-19,Washington,177080923.29999998
2021-12-26,Washington,166593895.7
2022-01-02,Washington,175938137.09999996
2022-01-09,Washington,185282378.49999997
2022-01-16,Washington,167157716.6
2022-01-23,Washington,164346105.6
2022-01-30,Washington,164024826.6
2022-02-06,Washington,161762010.2
2022-02-13,Washington,172466473.10000002
2022-02-20,Washington,160798544.60000002
2022-02-27,Washington,165041501.10000002
2022-03-06,Washington,177811518.70000002
2022-03-13,Washington,192887467.5
2022-03-20,Washington,174739184.70000002
2022-03-27,Washington,172332059.8
2022-04-03,Washington,186795119.20000002
2022-04-10,Washington,201258178.60000002
2022-04-17,Washington,178263148.05
2022-04-24,Washington,177382652.00000003
2022-05-01,Washington,184761377.10000002
2022-05-08,Washington,192140102.20000002
2022-05-15,Washington,189038307.5
2022-05-22,Washington,187445495.20000002
2022-05-29,Washington,191419159.5
2022-06-05,Washington,170985919.15
2022-06-12,Washington,172511051.2
2022-06-19,Washington,194298028.00000003
2022-06-26,Washington,213212071.5
2022-07-03,Washington,209674442.7
2022-07-10,Washington,206136813.9
2022-07-17,Washington,202846647.50000003
2022-07-24,Washington,205218551.0
2022-07-31,Washington,216107722.7
2022-08-07,Washington,191812754.49999997
2022-08-14,Washington,207721410.7
2022-08-21,Washington,197668601.89999998
2022-08-28,Washington,198708266.3
2022-09-04,Washington,166032158.8
2022-09-11,Washington,181190006.6
2022-09-18,Washington,183687055.4
2022-09-25,Washington,181678982.0
2022-10-02,Washington,184254468.875
2022-10-09,Washington,186829955.75
2022-10-16,Washington,177515318.3
2022-10-23,Washington,172848241.5
2022-10-30,Washington,171748532.6
2022-11-06,Washington,176148819.29999998
2022-11-13,Washington,180549105.99999997
2022-11-20,Washington,180770465.99999997
2022-11-27,Washington,172251421.2
2022-12-04,Washington,183897131.55
2022-12-11,Washington,195542841.9
2022-12-18,Washington,185957278.0
2022-12-25,Washington,180973701.70000002
2023-01-01,Washington,167220716.90000004
2023-01-08,Washington,170172752.60000002
2023-01-15,Washington,173124788.30000004
2023-01-22,Washington,169139519.89999998
2023-01-29,Washington,170124244.29999998
2023-02-05,Washington,180139569.20000002
2023-02-12,Washington,176027788.8
2023-02-19,Washington,171916008.4
2023-02-26,Washington,174541337.0
2023-03-05,Washington,179748458.43333334
2023-03-12,Washington,184955579.86666667
2023-03-19,Washington,190162701.3
2023-03-26,Washington,177118420.2
2023-04-02,Washington,180104995.36666664
2023-04-09,Washington,183091570.53333333
2023-04-16,Washington,186078145.7
2023-04-23,Washington,183827307.6
2023-04-30,Washington,195255995.7
2023-05-07,Washington,177690841.85000002
2023-05-14,Washington,180300690.43333337
2023-05-21,Washington,182910539.01666668
2023-05-28,Washington,185520387.60000002
2023-06-04,Washington,188130236.18333334
2023-06-11,Washington,190740084.76666668
2023-06-18,Washington,193349933.35
2023-06-25,Washington,195959781.93333334
2023-07-02,Washington,198569630.51666665
2023-07-09,Washington,201179479.1
2023-07-16,Washington,194356784.05
2023-07-23,Washington,187534089.0
2023-07-30,Washington,180711393.95
2023-08-06,Washington,173888698.9
2023-08-13,Washington,177004627.38
2023-08-20,Washington,180120555.86
2023-08-27,Washington,183236484.34
2023-09-03,Washington,186352412.82000002
2023-09-10,Washington,189468341.3
2023-09-17,Washington,189163670.17083335
2023-09-24,Washington,188858999.0416667
2023-10-01,Washington,188554327.91250002
2023-10-08,Washington,188249656.78333333
2023-10-15,Washington,187944985.65416667
2023-10-22,Washington,187640314.525
2023-10-29,Washington,187335643.39583334
2023-11-05,Washington,187030972.26666668
2023-11-12,Washington,186726301.1375
2023-11-19,Washington,186421630.00833333
2023-11-26,Washington,186116958.87916666
2023-12-03,Washington,185812287.75
2019-01-13,West Virginia,38228549.6
2019-01-20,West Virginia,38360036.45555556
2019-01-27,West Virginia,38491523.311111115
2019-02-03,West Virginia,38623010.16666667
2019-02-10,West Virginia,38754497.02222223
2019-02-17,West Virginia,38885983.87777778
2019-02-24,West Virginia,39017470.733333334
2019-03-03,West Virginia,39148957.58888889
2019-03-10,West Virginia,39280444.44444445
2019-03-17,West Virginia,39411931.300000004
2019-03-24,West Virginia,39870608.03846154
2019-03-31,West Virginia,40329284.77692308
2019-04-07,West Virginia,40787961.51538462
2019-04-14,West Virginia,41246638.25384615
2019-04-21,West Virginia,41705314.99230769
2019-04-28,West Virginia,42163991.73076923
2019-05-05,West Virginia,42622668.46923077
2019-05-12,West Virginia,43081345.20769231
2019-05-19,West Virginia,43540021.94615385
2019-05-26,West Virginia,43998698.68461539
2019-06-02,West Virginia,44457375.42307692
2019-06-09,West Virginia,44916052.16153846
2019-06-16,West Virginia,45374728.9
2019-06-23,West Virginia,44763821.61111111
2019-06-30,West Virginia,44152914.322222225
2019-07-07,West Virginia,43542007.03333333
2019-07-14,West Virginia,42931099.744444445
2019-07-21,West Virginia,42320192.45555556
2019-07-28,West Virginia,41709285.16666667
2019-08-04,West Virginia,41098377.877777785
2019-08-11,West Virginia,40487470.58888889
2019-08-18,West Virginia,39876563.300000004
2019-08-25,West Virginia,40050258.7
2019-09-01,West Virginia,40223954.1
2019-09-08,West Virginia,40397649.5
2019-09-15,West Virginia,40571344.900000006
2019-09-22,West Virginia,40745040.300000004
2019-09-29,West Virginia,40918735.7
2019-10-06,West Virginia,41092431.1
2019-10-13,West Virginia,41266126.5
2019-10-20,West Virginia,38465748.6
2019-10-27,West Virginia,37769049.8
2019-11-03,West Virginia,37901294.36666667
2019-11-10,West Virginia,38033538.93333333
2019-11-17,West Virginia,38165783.5
2019-11-24,West Virginia,38850553.3
2019-12-01,West Virginia,38907123.766666666
2019-12-08,West Virginia,38963694.233333334
2019-12-15,West Virginia,39020264.7
2019-12-22,West Virginia,39733872.0
2019-12-29,West Virginia,37371772.0
2020-01-05,West Virginia,41365081.5
2020-01-12,West Virginia,40916620.5
2020-01-19,West Virginia,37593550.300000004
2020-01-26,West Virginia,37000482.7
2020-02-02,West Virginia,37965136.9
2020-02-09,West Virginia,46797382.0
2020-02-16,West Virginia,37831285.0
2020-02-23,West Virginia,37679972.2
2020-03-01,West Virginia,41533172.2
2020-03-08,West Virginia,45386372.2
2020-03-15,West Virginia,46329093.2
2020-03-22,West Virginia,45742605.0
2020-03-29,West Virginia,39704239.6
2020-04-05,West Virginia,42482922.0
2020-04-12,West Virginia,45261604.4
2020-04-19,West Virginia,42088578.6
2020-04-26,West Virginia,41845670.5
2020-05-03,West Virginia,39515529.5
2020-05-10,West Virginia,47193267.900000006
2020-05-17,West Virginia,45314230.4
2020-05-24,West Virginia,47497210.300000004
2020-05-31,West Virginia,47049172.6
2020-06-07,West Virginia,46245649.5
2020-06-14,West Virginia,45442126.4
2020-06-21,West Virginia,45134452.0
2020-06-28,West Virginia,46802342.099999994
2020-07-05,West Virginia,48074598.849999994
2020-07-12,West Virginia,49346855.6
2020-07-19,West Virginia,48445591.4
2020-07-26,West Virginia,46086420.4
2020-08-02,West Virginia,44314383.95
2020-08-09,West Virginia,42542347.5
2020-08-16,West Virginia,45484981.7
2020-08-23,West Virginia,45580541.699999996
2020-08-30,West Virginia,45367765.300000004
2020-09-06,West Virginia,40027527.3
2020-09-13,West Virginia,47969985.0
2020-09-20,West Virginia,43912689.699999996
2020-09-27,West Virginia,43194334.0
2020-10-04,West Virginia,44929827.4
2020-10-11,West Virginia,46665320.8
2020-10-18,West Virginia,41723664.9
2020-10-25,West Virginia,41389497.3
2020-11-01,West Virginia,42048599.766666666
2020-11-08,West Virginia,42707702.233333334
2020-11-15,West Virginia,43366804.7
2020-11-22,West Virginia,41861133.6
2020-11-29,West Virginia,40189418.5
2020-12-06,West Virginia,42546236.0
2020-12-13,West Virginia,45195520.4
2020-12-20,West Virginia,40782924.4
2020-12-27,West Virginia,39476417.3
2021-01-03,West Virginia,45032405.199999996
2021-01-10,West Virginia,50588393.099999994
2021-01-17,West Virginia,41657172.699999996
2021-01-24,West Virginia,38830024.9
2021-01-31,West Virginia,39954308.900000006
2021-02-07,West Virginia,47731132.5
2021-02-14,West Virginia,40975558.300000004
2021-02-21,West Virginia,39287973.199999996
2021-02-28,West Virginia,41951629.1
2021-03-07,West Virginia,40991524.599999994
2021-03-14,West Virginia,58763222.64999999
2021-03-21,West Virginia,49317076.9
2021-03-28,West Virginia,43325117.5
2021-04-04,West Virginia,45228377.5
2021-04-11,West Virginia,53976212.9
2021-04-18,West Virginia,44790016.6
2021-04-25,West Virginia,45503831.7
2021-05-02,West Virginia,47401298.45
2021-05-09,West Virginia,49298765.199999996
2021-05-16,West Virginia,56419186.2
2021-05-23,West Virginia,50637719.199999996
2021-05-30,West Virginia,51141617.2
2021-06-06,West Virginia,52005187.400000006
2021-06-13,West Virginia,52441621.4
2021-06-20,West Virginia,49020131.8
2021-06-27,West Virginia,48647522.6
2021-07-04,West Virginia,44247887.95
2021-07-11,West Virginia,67251490.00000001
2021-07-18,West Virginia,51619194.9
2021-07-25,West Virginia,50587312.599999994
2021-08-01,West Virginia,51185926.4
2021-08-08,West Virginia,51784540.2
2021-08-15,West Virginia,51606383.0
2021-08-22,West Virginia,48217705.3
2021-08-29,West Virginia,49288111.699999996
2021-09-05,West Virginia,49087004.800000004
2021-09-12,West Virginia,48555522.25
2021-09-19,West Virginia,48024039.7
2021-09-26,West Virginia,45557692.9
2021-10-03,West Virginia,43127643.0
2021-10-10,West Virginia,70399280.4
2021-10-17,West Virginia,66043677.9
2021-10-24,West Virginia,63842048.699999996
2021-10-31,West Virginia,63324231.099999994
2021-11-07,West Virginia,50324275.05
2021-11-14,West Virginia,66612659.9
2021-11-21,West Virginia,65121440.4
2021-11-28,West Virginia,60973906.49999999
2021-12-05,West Virginia,59143365.9
2021-12-12,West Virginia,57312825.300000004
2021-12-19,West Virginia,65395193.8
2021-12-26,West Virginia,62894154.0
2022-01-02,West Virginia,67878704.0
2022-01-09,West Virginia,72863254.0
2022-01-16,West Virginia,65977530.0
2022-01-23,West Virginia,59321561.7
2022-01-30,West Virginia,60682205.8
2022-02-06,West Virginia,62574613.1
2022-02-13,West Virginia,68506812.8
2022-02-20,West Virginia,61789070.800000004
